id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14447,33614,US,Tampa,FL,28.0048750000,-82.5058080000
14448,33615,US,Tampa,FL,28.0062510000,-82.5911360000
14449,33616,US,Tampa,FL,27.8640200000,-82.5306820000
14450,33617,US,Tampa,FL,28.0432100000,-82.3902120000
14451,33618,US,Tampa,FL,28.0769220000,-82.4977320000
14452,33619,US,Tampa,FL,27.9193860000,-82.3803520000
14453,33620,US,Tampa,FL,28.0618320000,-82.4124790000
14454,33621,US,Tampa,FL,27.8452200000,-82.5033880000
14455,33622,US,Tampa,FL,27.9473000000,-82.4588000000
14456,33623,US,Tampa,FL,27.9473000000,-82.4588000000
14457,33624,US,Tampa,FL,28.0751340000,-82.5243220000
14458,33625,US,Tampa,FL,28.0723870000,-82.5612460000
14459,33626,US,Tampa,FL,28.0671960000,-82.6136770000
14460,33629,US,Tampa,FL,27.9218080000,-82.5089530000
14461,33630,US,Tampa,FL,27.9473000000,-82.4588000000
14462,33631,US,Tampa,FL,27.9473000000,-82.4588000000
14463,33633,US,Tampa,FL,27.9473000000,-82.4588000000
14464,33634,US,Tampa,FL,28.0038660000,-82.5453170000
14465,33635,US,Tampa,FL,28.0161740000,-82.6119580000
14466,33637,US,Tampa,FL,28.0499790000,-82.3634460000
14467,33646,US,Tampa,FL,27.9500000000,-82.4600000000
14468,33647,US,Tampa,FL,28.1233080000,-82.3519120000
14469,33650,US,Tampa,FL,27.9473000000,-82.4588000000
14470,33655,US,Tampa,FL,27.9473000000,-82.4588000000
14471,33660,US,Tampa,FL,27.9473000000,-82.4588000000
14472,33661,US,Tampa,FL,27.9473000000,-82.4588000000
14473,33662,US,Tampa,FL,27.9473000000,-82.4588000000
14474,33663,US,Tampa,FL,27.9453000000,-82.5056000000
14475,33664,US,Tampa,FL,27.9453000000,-82.5056000000
14476,33672,US,Tampa,FL,27.9473000000,-82.4588000000
14477,33673,US,Tampa,FL,27.9473000000,-82.4588000000
14478,33674,US,Tampa,FL,27.9473000000,-82.4588000000
14479,33675,US,Tampa,FL,27.9473000000,-82.4588000000
14480,33677,US,Tampa,FL,27.9473000000,-82.4588000000
14481,33679,US,Tampa,FL,27.9473000000,-82.4588000000
14482,33680,US,Tampa,FL,27.9473000000,-82.4588000000
14483,33681,US,Tampa,FL,27.9473000000,-82.4588000000
14484,33682,US,Tampa,FL,27.9473000000,-82.4588000000
14485,33684,US,Tampa,FL,27.9473000000,-82.4588000000
14486,33685,US,Tampa,FL,27.9473000000,-82.4588000000
14487,33686,US,Tampa,FL,27.9473000000,-82.4588000000
14488,33687,US,Tampa,FL,27.9473000000,-82.4588000000
14489,33688,US,Tampa,FL,28.0054000000,-82.4877000000
14490,33689,US,Tampa,FL,27.9496000000,-82.4543000000
14491,33694,US,Tampa,FL,27.9496000000,-82.4543000000
14492,33701,US,Saint Petersburg,FL,27.7706120000,-82.6362380000
14493,33702,US,Saint Petersburg,FL,27.8525540000,-82.6315580000
14494,33703,US,Saint Petersburg,FL,27.8145760000,-82.6226480000
14495,33704,US,Saint Petersburg,FL,27.7964660000,-82.6302840000
14496,33705,US,Saint Petersburg,FL,27.7433700000,-82.6437240000
